,primaryTitle,isAdult,startYear,runtimeMinutes,genres,FilmRating
91052,Amélie,0,2001,122,"Comedy,Romance",7.586445989858036
40845,Annie Hall,0,1977,93,"Comedy,Romance",6.747439897439063
20731,Roman Holiday,0,1953,118,"Comedy,Romance",6.402712047026263
6630,It Happened One Night,0,1934,105,"Comedy,Romance",6.328939683269538
127918,The 40-Year-Old Virgin,0,2005,116,"Comedy,Romance",6.232881851895664
55492,Pretty Woman,0,1990,119,"Comedy,Romance",6.096117229537895
68952,There's Something About Mary,0,1998,119,"Comedy,Romance",6.068108178549416
126790,Wedding Crashers,0,2005,119,"Comedy,Romance",6.045848120541234
91144,Meet the Parents,0,2000,108,"Comedy,Romance",6.017538832260472
2256,Sherlock Jr.,0,1924,45,"Action,Comedy,Romance",6.014368282323536
136852,Knocked Up,0,2007,129,"Comedy,Romance",5.973462346927935
11557,The Philadelphia Story,0,1940,112,"Comedy,Romance",5.954994661207664
152196,Yes Man,0,2008,104,"Comedy,Romance",5.881501465031883
60036,Andaz Apna Apna,0,1994,160,"Action,Comedy,Romance",5.8805225292053445
52345,Coming to America,0,1988,117,"Comedy,Romance",5.878630761371946
134526,The Holiday,0,2006,136,"Comedy,Romance",5.869920108566177
13296,To Be or Not to Be,0,1942,99,"Comedy,Romance,War",5.859570124822194
158969,"I Love You, Man",0,2009,105,"Comedy,Romance",5.789257882366943
182778,Bridesmaids,0,2011,125,"Comedy,Romance",5.783142785368948
61787,Clueless,0,1995,97,"Comedy,Romance",5.746305438962853
192927,"Love, Rosie",0,2014,102,"Comedy,Romance",5.6999228229586505
99875,Çöpçüler Krali,0,1977,80,"Comedy,Romance",5.699384741811757
68227,Election,0,1999,103,"Comedy,Romance",5.668009009406663
43042,Gol Maal,0,1979,120,"Comedy,Romance",5.663622615376136
125554,Hitch,0,2005,118,"Comedy,Romance",5.6490703055355915
192697,Friends with Benefits,0,2011,109,"Comedy,Romance",5.632210942016941
218687,Vicky Donor,0,2012,126,"Comedy,Romance",5.628352716518865
62337,Mallrats,0,1995,94,"Comedy,Romance",5.5429796244218945
48439,Sixteen Candles,0,1984,93,"Comedy,Romance",5.524709864688359
160767,Whatever Works,0,2009,93,"Comedy,Romance",5.377554163936949
188936,Just Go with It,0,2011,117,"Comedy,Romance",5.371157914560629
99161,How to Lose a Guy in 10 Days,0,2003,116,"Comedy,Romance",5.368726243275173
96830,Serendipity,0,2001,90,"Comedy,Romance",5.3508260337546085
212198,Long Shot,0,2019,125,"Comedy,Romance",5.345471356733342
99010,Legally Blonde,0,2001,96,"Comedy,Romance",5.3302249836474065
108782,Meet the Fockers,0,2004,115,"Comedy,Romance",5.325789140332078
158143,The Ugly Truth,0,2009,96,"Comedy,Romance",5.317568805148616
32903,The Party,0,1968,99,"Comedy,Romance",5.312765241973469
147016,Zack and Miri Make a Porno,0,2008,101,"Comedy,Romance",5.303461464626768
37013,"What's Up, Doc?",0,1972,94,"Comedy,Romance",5.2655222111919295
84239,Barking at the Stars,0,1998,95,"Comedy,Romance",5.265161267390939
10749,Ninotchka,0,1939,110,"Comedy,Romance",5.256831778610652
52278,Bull Durham,0,1988,108,"Comedy,Romance,Sport",5.243574478600212
36731,"Play It Again, Sam",0,1972,85,"Comedy,Romance",5.233721664510248
12178,The Lady Eve,0,1941,94,"Comedy,Romance",5.204883740872348
80952,In July,0,2000,99,"Adventure,Comedy,Romance",5.202190943620877
153493,Blended,0,2014,117,"Comedy,Romance",5.18820062353749
183361,What If,0,2013,98,"Comedy,Romance",5.1759358280137
177865,No Strings Attached,0,2011,108,"Comedy,Romance",5.1743272850265445
190964,This Means War,0,2012,103,"Action,Comedy,Romance",5.164800087696458
8692,The Awful Truth,0,1937,90,"Comedy,Romance",5.156587025556164
48738,Better Off Dead...,0,1985,97,"Comedy,Romance",5.153519843951956
51676,Overboard,0,1987,112,"Comedy,Romance",5.149443409436596
275099,Seeking True Love,0,2017,116,"Comedy,Romance",5.116390221335461
151850,Welcome to the Sticks,0,2008,106,"Comedy,Romance",5.115248659550598
141362,She's Out of My League,0,2010,104,"Comedy,Romance",5.114773023183288
134093,She's the Man,0,2006,105,"Comedy,Romance,Sport",5.1095581938701775
49703,Weird Science,0,1985,94,"Comedy,Romance,Sci-Fi",5.094120529950914
22388,The Seven Year Itch,0,1955,105,"Comedy,Romance",5.0828446104365845
58821,Dave,0,1993,110,"Comedy,Romance",5.082228764148519
112722,Nuvvu Naaku Nachchav,0,2001,184,"Comedy,Romance",5.068210585363145
9765,Holiday,0,1938,95,"Comedy,Romance",5.06711908140516
278210,Always Be My Maybe,0,2019,101,"Comedy,Romance",5.04496685487691
107186,National Lampoon's Van Wilder,0,2002,92,"Comedy,Romance",5.01955007115197
54536,The War of the Roses,0,1989,116,"Comedy,Romance",5.008952714198399
163346,Leap Year,0,2010,100,"Comedy,Romance",5.00129861655083
157556,Sex Drive,0,2008,109,"Comedy,Romance",4.99871297645933
17179,Adam's Rib,0,1949,101,"Comedy,Romance",4.994426227326731
149152,What Happens in Vegas,0,2008,99,"Comedy,Romance",4.982087238547869
22418,Smiles of a Summer Night,0,1955,109,"Comedy,Romance",4.9650376137899315
194135,The DUFF,0,2015,101,"Comedy,Romance",4.961279096075218
146173,27 Dresses,0,2008,111,"Comedy,Romance",4.95215517355792
2007,Our Hospitality,0,1923,65,"Comedy,Romance,Thriller",4.937943232032317
11858,Ball of Fire,0,1941,111,"Comedy,Romance",4.934921567245249
137341,Priceless,0,2006,106,"Comedy,Romance",4.906656601321088
2529,Seven Chances,0,1925,56,"Comedy,Romance",4.902132875756762
131504,Just Friends,0,2005,96,"Comedy,Romance",4.89849946739987
25692,Pillow Talk,0,1959,102,"Comedy,Romance",4.897884054246159
49437,Real Genius,0,1985,108,"Comedy,Romance,Sci-Fi",4.88488043069612
100491,Sweet Home Alabama,0,2002,108,"Comedy,Romance",4.8843689259583
130469,Run Fatboy Run,0,2007,100,"Comedy,Romance,Sport",4.88406709478229
28672,Irma la Douce,0,1963,147,"Comedy,Romance",4.88110617833277
145650,Miss Pettigrew Lives for a Day,0,2008,92,"Comedy,Romance",4.85282190984943
279859,Sonu Ke Titu Ki Sweety,0,2018,138,"Comedy,Romance",4.821215218484697
113123,Two Weeks Notice,0,2002,101,"Comedy,Romance",4.817808051374703
97434,Wet Hot American Summer,0,2001,97,"Comedy,Romance",4.8167409237546135
259155,Set It Up,0,2018,105,"Comedy,Romance",4.8124763570001745
214756,The Other Woman,0,2014,109,"Comedy,Romance",4.809187698938754
44725,Arthur,0,1981,97,"Comedy,Romance",4.797572161138538
118241,Along Came Polly,0,2004,90,"Comedy,Romance",4.7949443827215035
51788,Roxanne,0,1987,107,"Comedy,Romance",4.783059626158515
13110,The Palm Beach Story,0,1942,88,"Comedy,Romance",4.770414353318143
8223,Libeled Lady,0,1936,98,"Comedy,Romance",4.764009830268349
68460,Can't Hardly Wait,0,1998,100,"Comedy,Romance",4.76366318719512
199569,That Awkward Moment,0,2014,94,"Comedy,Romance",4.756997464487704
212253,Two Night Stand,0,2014,86,"Comedy,Romance",4.752680108345757
34015,Support Your Local Sheriff!,0,1969,92,"Comedy,Romance,Western",4.752354663579642
2210,The Navigator,0,1924,59,"Action,Comedy,Romance",4.750835146077216
139495,I Now Pronounce You Chuck & Larry,0,2007,115,"Comedy,Romance",4.74362121687397
89589,Bring It On,0,2000,98,"Comedy,Romance,Sport",4.739245156368392
192095,Think Like a Man,0,2012,123,"Comedy,Romance",4.733203560326121
276316,A Rainy Day in New York,0,2019,92,"Comedy,Romance",4.7190546484250735
121155,Wimbledon,0,2004,98,"Comedy,Romance,Sport",4.710395522508967
75831,Drop Dead Gorgeous,0,1999,97,"Comedy,Romance,Thriller",4.706650154931122
179717,Hysteria,0,2011,100,"Biography,Comedy,Romance",4.693480517455883
39070,Chhoti Si Baat,0,1976,123,"Comedy,Romance",4.686000921988184
137192,Hall Pass,0,2011,105,"Comedy,Romance",4.6796549626824
25670,Operation Petticoat,0,1959,124,"Comedy,Romance,War",4.673199575702142
170798,Going the Distance,0,2010,103,"Comedy,Romance",4.668554970882049
31506,Barefoot in the Park,0,1967,106,"Comedy,Romance",4.668474500086103
43753,The Taming of the Scoundrel,0,1980,107,"Comedy,Romance",4.667991382313501
30903,The Fortune Cookie,0,1966,125,"Comedy,Romance",4.667730261287641
209960,Mr. Right,0,2015,95,"Action,Comedy,Romance",4.6624453180482535
120327,Manmadhudu,0,2002,142,"Comedy,Romance",4.659157431254452
106564,Mr. Deeds,0,2002,96,"Comedy,Romance",4.656948848785509
152732,Love Hard,0,2021,104,"Comedy,Romance",4.650538389741479
49845,Back to School,0,1986,96,"Comedy,Romance,Sport",4.650113838985032
87147,World Gone Mad,0,1963,96,"Comedy,Romance",4.627210618801273
229915,Mike and Dave Need Wedding Dates,0,2016,98,"Comedy,Romance",4.625002880300631
167959,Bad Teacher,0,2011,92,"Comedy,Romance",4.623436728550479
181912,Heartbreaker,0,2010,105,"Comedy,Romance",4.612596477040033
29312,Father Goose,0,1964,118,"Adventure,Comedy,Romance",4.605191255656341
65035,In & Out,0,1997,90,"Comedy,Romance",4.604660633027864
294046,Holidate,0,2020,104,"Comedy,Romance",4.6021137449164184
173750,Ante Sundharaniki,0,2022,173,"Comedy,Romance",4.593526935587965
51819,The Secret of My Success,0,1987,111,"Comedy,Romance",4.593447637518946
162672,The Rebound,0,2009,95,"Comedy,Romance",4.590456398402058
14454,The Miracle of Morgan's Creek,0,1944,98,"Comedy,Romance,War",4.5899787656649025
59676,So I Married an Axe Murderer,0,1993,93,"Comedy,Romance",4.5851872378437815
9145,My Favorite Wife,0,1940,88,"Comedy,Romance",4.583783254369214
139694,What's Your Number?,0,2011,106,"Comedy,Romance",4.583759074634296
138662,Eagle vs Shark,0,2007,93,"Comedy,Romance",4.583249427957698
10695,Midnight,0,1939,94,"Comedy,Romance",4.581615952323762
76697,She's All That,0,1999,95,"Comedy,Romance",4.5794610751231914
14810,Christmas in Connecticut,0,1945,101,"Comedy,Romance",4.577889653414343
12233,The Man Who Came to Dinner,0,1942,112,"Comedy,Romance",4.572000228647717
16907,Mr. Blandings Builds His Dream House,0,1948,94,"Comedy,Romance",4.570749784494824
62067,Grumpier Old Men,0,1995,101,"Comedy,Romance",4.569216839287431
173756,Meenakshi Sundareshwar,0,2021,140,"Comedy,Romance",4.558633556969517
290988,Dream Girl,0,2019,132,"Comedy,Romance",4.546581281680117
33329,Cactus Flower,0,1969,104,"Comedy,Romance",4.534801153544953
112336,Down with Love,0,2003,101,"Comedy,Romance",4.534354447047749
242959,The Kissing Booth,0,2018,105,"Comedy,Romance",4.531205493587259
96178,Bread and Tulips,0,2000,114,"Comedy,Romance",4.527665287870616
36099,Avanti!,0,1972,144,"Comedy,Romance",4.525696447779258
122437,Lisbela and the Prisoner,0,2003,106,"Comedy,Romance",4.515371955652984
239237,Ohm Shanthi Oshaana,0,2014,136,"Comedy,Romance",4.510977913716243
141468,Valentine's Day,0,2010,125,"Comedy,Romance",4.502905307359716
63976,The Nutty Professor,0,1996,95,"Comedy,Romance,Sci-Fi",4.49693431467572
177839,Ticket to Paradise,0,2022,104,"Comedy,Romance",4.491107710011381
123227,The Wedding Date,0,2005,90,"Comedy,Romance",4.488623875684774
106076,Hollywood Ending,0,2002,112,"Comedy,Romance",4.481348380342942
128306,The Heartbreak Kid,0,2007,116,"Comedy,Romance",4.479224544304531
90286,Happy Accidents,0,2000,110,"Comedy,Romance",4.4738638207266455
293354,Bros,0,2022,115,"Comedy,Romance",4.468615997527555
189084,No Hard Feelings,0,2023,103,"Comedy,Romance",4.459750282216794
28660,"Yesterday, Today and Tomorrow",0,1963,114,"Comedy,Romance",4.4561301055604154
140971,Easy Virtue,0,2008,97,"Comedy,Romance",4.447865394758857
70222,The Girls,0,1962,98,"Comedy,Romance",4.446351034899223
66565,An Ideal Husband,0,1999,97,"Comedy,Romance",4.446226946151401
59737,Flirting Scholar,0,1993,102,"Comedy,Romance",4.440704664430503
13003,The Major and the Minor,0,1942,100,"Comedy,Romance",4.439906520048164
202229,A Little Thing Called Love,0,2010,118,"Comedy,Romance",4.437607099245142
51912,Summer School,0,1987,97,"Comedy,Romance",4.436735128596283
15920,The Bachelor and the Bobby-Soxer,0,1947,95,"Comedy,Romance",4.434334288159107
234471,Hasee Toh Phasee,0,2014,141,"Comedy,Romance",4.433357963484388
23575,Desk Set,0,1957,103,"Comedy,Romance",4.42716472751269
50640,She's Gotta Have It,0,1986,84,"Comedy,Romance",4.42630078274131
60944,Only You,0,1994,109,"Comedy,Romance",4.425081832357684
186200,Arya 2,0,2009,155,"Action,Comedy,Romance",4.420470149883192
154164,Confessions of a Shopaholic,0,2009,104,"Comedy,Romance",4.419865544335254
229320,Top Five,0,2014,102,"Comedy,Romance",4.4060623064263
113132,Anything Else,0,2003,108,"Comedy,Romance",4.405783035326742
47103,The Man with Two Brains,0,1983,93,"Comedy,Romance,Sci-Fi",4.405745113240491
281870,Love Per Square Foot,0,2018,133,"Comedy,Romance",4.404831102417647
133942,Garam Masala,0,2005,146,"Comedy,Romance",4.386489171516784
143172,Made of Honor,0,2008,101,"Comedy,Romance",4.385114635184772
28819,The Nutty Professor,0,1963,107,"Comedy,Romance,Sci-Fi",4.381852590798378
146181,In Search of a Midnight Kiss,0,2007,90,"Comedy,Romance",4.3804270680206585
129482,Mujhse Shaadi Karogi,0,2004,163,"Comedy,Romance",4.379675354022537
271046,I Want You Back,0,2022,116,"Comedy,Romance",4.378571887527173
149604,The Bounty Hunter,0,2010,110,"Action,Comedy,Romance",4.370323839052618
134251,John Tucker Must Die,0,2006,89,"Comedy,Romance",4.367298347455186
35636,A New Leaf,0,1971,102,"Comedy,Romance",4.366081737031443
121147,Chasing Liberty,0,2004,101,"Comedy,Romance",4.361962631168661
189006,Romantics Anonymous,0,2010,80,"Comedy,Romance",4.3612504806369685
64365,The Truth About Cats & Dogs,0,1996,97,"Comedy,Romance",4.359279051740353
278458,Qarib Qarib Single,0,2017,125,"Comedy,Romance",4.357861984118788
6962,Twentieth Century,0,1934,91,"Comedy,Romance",4.356174125518744
43210,A Little Romance,0,1979,110,"Adventure,Comedy,Romance",4.354175319705627
51232,Dragons Forever,0,1988,93,"Action,Comedy,Romance",4.353369398724187
77110,Runaway Bride,0,1999,116,"Comedy,Romance",4.352748910574739
143287,Baby Mama,0,2008,99,"Comedy,Romance",4.347132121208884
56912,Soapdish,0,1991,97,"Comedy,Romance",4.335663332426762
139217,Ah Nerede,0,1975,90,"Comedy,Romance",4.32971238057943
89603,Deuce Bigalow: Male Gigolo,0,1999,88,"Comedy,Romance",4.328157886796885
208914,Populaire,0,2012,111,"Comedy,Romance,Sport",4.32557854816239
145666,Little Fockers,0,2010,98,"Comedy,Romance",4.324320005279144
255339,Our Times,0,2015,134,"Comedy,Romance",4.318836014723494
11979,The Devil and Miss Jones,0,1941,92,"Comedy,Romance",4.317963590464681
133777,Good Luck Chuck,0,2007,101,"Comedy,Romance",4.317575625469739
275118,Shubh Mangal Savdhan,0,2017,119,"Comedy,Romance",4.3174810927847025
255599,Bhale Bhale Magadivoy,0,2015,137,"Comedy,Romance",4.309758543725906
144110,Bride Wars,0,2009,89,"Comedy,Romance",4.309301189133538
283355,Gajaman,0,2023,99,"Animation,Comedy,Romance",4.307608231832544
145380,Rabbit Without Ears,0,2007,116,"Comedy,Romance",4.301837108350992
191055,New Year's Eve,0,2011,118,"Comedy,Romance",4.299027793440313
231467,Spanish Affair,0,2014,98,"Comedy,Romance",4.292928277495821
63924,Multiplicity,0,1996,117,"Comedy,Romance,Sci-Fi",4.292334747947591
17467,I Was a Male War Bride,0,1949,105,"Comedy,Romance,War",4.291630321538162
188915,Overboard,0,2018,112,"Comedy,Romance",4.287147238943537
144692,Malliswari,0,2004,150,"Comedy,Romance",4.280235946991439
130672,Failure to Launch,0,2006,97,"Comedy,Romance",4.278333510278875
135157,"You, Me and Dupree",0,2006,110,"Comedy,Romance",4.276333126858134
54655,Alice,0,1990,106,"Comedy,Romance",4.273261896176129
49114,Just One of the Guys,0,1985,100,"Comedy,Romance",4.264826676017322
246398,People Places Things,0,2015,85,"Comedy,Romance",4.259540775494745
193751,Wanderlust,0,2012,98,"Comedy,Romance",4.257042372035398
123168,Guess Who,0,2005,105,"Comedy,Romance",4.256797993317614
206250,Austenland,0,2013,97,"Comedy,Romance",4.254199265664895
183380,Chalet Girl,0,2011,97,"Comedy,Romance,Sport",4.2529005448450095
60588,I.Q.,0,1994,100,"Comedy,Romance",4.251143727317212
57652,HouseSitter,0,1992,102,"Comedy,Romance",4.250358761475727
151145,Thanneermathan Dinangal,0,2019,136,"Comedy,Romance",4.250241594901686
185857,Fire Island,0,2022,105,"Comedy,Romance",4.2483457649880645
2149,Girl Shy,0,1924,87,"Comedy,Romance",4.243227707790716
121934,The Red Colored Grey Truck,0,2004,95,"Adventure,Comedy,Romance",4.242070479790173
135676,Love Is All,0,2007,110,"Comedy,Romance",4.238596681324606
3553,Show People,0,1928,83,"Comedy,Romance",4.238568604526403
97441,40 Days and 40 Nights,0,2002,96,"Comedy,Romance",4.23700043372715
216683,Fading Gigolo,0,2013,90,"Comedy,Romance",4.234225054800135
29075,Walking the Streets of Moscow,0,1964,78,"Comedy,Romance",4.233907575287165
10288,Bachelor Mother,0,1939,82,"Comedy,Romance",4.233754506903045
223935,The Rewrite,0,2014,107,"Comedy,Romance",4.232756563672357
102869,America's Sweethearts,0,2001,102,"Comedy,Romance",4.222231284966954
96285,101 Reykjavík,0,2000,88,"Comedy,Romance",4.213128068019017
232181,Simple Agi Ondh Love Story,0,2013,130,"Comedy,Romance",4.205448300021874
47522,Valley Girl,0,1983,99,"Comedy,Romance",4.205366409846155
242507,My Big Fat Greek Wedding 2,0,2016,94,"Comedy,Romance",4.2036136246864615
55204,Joe Versus the Volcano,0,1990,102,"Comedy,Romance",4.202955012783164
29441,"Kiss Me, Stupid",0,1964,125,"Comedy,Romance",4.197460738274815
150278,My Best Friend's Girl,0,2008,101,"Comedy,Romance",4.193911121614705
26393,North to Alaska,0,1960,122,"Comedy,Romance,Western",4.191021669086878
8838,Easy Living,0,1937,88,"Comedy,Romance",4.189088834100213
178150,You Again,0,2010,105,"Comedy,Romance",4.182965161401892
50473,One Crazy Summer,0,1986,93,"Comedy,Romance",4.181361119981984
44439,Seems Like Old Times,0,1980,102,"Comedy,Romance",4.177927839849107
141290,The Hammer,0,2007,88,"Comedy,Romance,Sport",4.176956079057265
172004,Arthur,0,2011,110,"Comedy,Romance",4.176678833236309
154898,Killers,0,2010,100,"Action,Comedy,Romance",4.169195954645348
64533,Addicted to Love,0,1997,100,"Comedy,Romance",4.1690022363790895
70270,The Graduates,0,1986,95,"Comedy,Romance",4.167112233823435
291535,Jexi,0,2019,84,"Comedy,Romance,Sci-Fi",4.166776168101526
102643,Sultan,0,1978,88,"Comedy,Romance",4.164112358580489
287587,The Hating Game,0,2021,102,"Comedy,Romance",4.1638774260427045
284317,The Perfect Date,0,2019,89,"Comedy,Romance",4.158104951149493
52128,Ödipussi,0,1988,88,"Comedy,Romance",4.154551068625863
198117,The To Do List,0,2013,104,"Comedy,Romance",4.151982053711904
111672,Just Married,0,2003,95,"Comedy,Romance",4.151448009547892
24663,Indiscreet,0,1958,100,"Comedy,Romance",4.149970190396257
283472,Someone Great,0,2019,92,"Comedy,Romance",4.14959090103237
127136,My Girl,0,2003,110,"Comedy,Romance",4.146994948262619
249068,Hunterrr,0,2015,141,"Comedy,Romance",4.146150195358739
61995,Forget Paris,0,1995,101,"Comedy,Romance",4.143543532225361
29491,Man's Favorite Sport?,0,1964,120,"Comedy,Romance",4.140741227464252
183906,Chennai 600028,0,2007,141,"Comedy,Romance,Sport",4.139586523704825
275317,Ninnu Kori,0,2017,137,"Comedy,Romance",4.139106954070385
164307,A Good Old Fashioned Orgy,0,2011,95,"Comedy,Romance",4.136644234354704
28535,Donovan's Reef,0,1963,109,"Adventure,Comedy,Romance",4.136125410011568
32609,The Gendarme Gets Married,0,1968,92,"Comedy,Romance",4.133187676426676
129253,Must Love Dogs,0,2005,98,"Comedy,Romance",4.13305271398514
221342,Cuban Fury,0,2014,98,"Comedy,Romance,Sport",4.132326921389446
156483,Kappela,0,2020,113,"Comedy,Romance",4.131729386946425
149184,Mozhi,0,2007,155,"Comedy,Romance",4.12989840642327
97753,Someone Like You,0,2001,97,"Comedy,Romance",4.127639946458267
273612,I Feel Pretty,0,2018,110,"Comedy,Romance",4.125677959956343
15380,Cluny Brown,0,1946,100,"Comedy,Romance,War",4.124855708433274
287313,Tu Jhoothi Main Makkaar,0,2023,150,"Comedy,Romance",4.118888023809716
257099,Naanum Rowdy Thaan,0,2015,139,"Action,Comedy,Romance",4.115547649009818
28227,That Touch of Mink,0,1962,99,"Comedy,Romance",4.1144994917484965
57904,Memoirs of an Invisible Man,0,1992,99,"Comedy,Romance,Sci-Fi",4.113203859116259
76921,Smiling Fish & Goat on Fire,0,1999,90,"Comedy,Romance",4.107321322802216
166334,Take Me Home,0,2011,97,"Comedy,Romance",4.10635090807441
122760,Monster-in-Law,0,2005,101,"Comedy,Romance",4.102514353579627
204207,Letters to Santa,0,2011,110,"Comedy,Romance",4.10162511845182
161287,When in Rome,0,2010,91,"Comedy,Romance",4.101315647721261
137031,Promise Me This,0,2007,123,"Comedy,Romance",4.101003331753529
292741,The Wrong Missy,0,2020,90,"Comedy,Romance",4.098441882121127
97961,Cheap Smokes,0,2000,85,"Comedy,Romance",4.093689311939091
200663,About Last Night,0,2014,100,"Comedy,Romance",4.091051930748107
212177,Playing It Cool,0,2014,94,"Comedy,Romance",4.091010523718829
220766,Kaguya-sama: Love Is War - The First Kiss That Never Ends,0,2022,96,"Animation,Comedy,Romance",4.085949637104049
213333,New,0,2022,105,"Comedy,Romance",4.085871423406632
167254,Comedy Couple,0,2020,117,"Comedy,Romance",4.0841967206095395
135829,Ne Olacak Simdi,0,1979,83,"Comedy,Romance",4.077946690185435
183067,You People,0,2023,117,"Comedy,Romance",4.065882409786285
9561,Bluebeard's Eighth Wife,0,1938,85,"Comedy,Romance",4.062831956794916
28784,"Move Over, Darling",0,1963,103,"Comedy,Romance",4.060049661254228
196581,Hello Stranger,0,2010,130,"Comedy,Romance",4.058502905385585
216138,I Give It a Year,0,2013,97,"Comedy,Romance",4.057120180016129
90549,The Wedding Planner,0,2001,103,"Comedy,Romance",4.0510629030349525
42689,10,0,1979,122,"Comedy,Romance",4.0483911114052376
25047,Teacher's Pet,0,1958,120,"Comedy,Romance",4.04639593781702
19886,Pat and Mike,0,1952,95,"Comedy,Romance,Sport",4.044803796319029
12218,Love Crazy,0,1941,99,"Comedy,Romance",4.0384076297417195
12473,The Strawberry Blonde,0,1941,99,"Comedy,Romance",4.035767646851301
232974,Googly,0,2013,136,"Comedy,Romance",4.033097119953837
99492,Dokunmayin Sabanima,0,1979,79,"Comedy,Romance",4.030986395635557
41832,French Fried Vacation,0,1978,105,"Comedy,Romance",4.026827608645952
28987,The Thrill of It All,0,1963,108,"Comedy,Romance",4.024182048441809
293623,The Kissing Booth 2,0,2020,134,"Comedy,Romance",4.018025528133563
101009,Bubble Boy,0,2001,84,"Adventure,Comedy,Romance",4.013553684653937
288753,Luka Chuppi,0,2019,126,"Comedy,Romance",4.0110676851946385
205247,Sex Tape,0,2014,94,"Comedy,Romance",4.007759322583126
167767,Your Place or Mine,0,2023,109,"Comedy,Romance",4.007247594215447
130369,Employee of the Month,0,2006,103,"Comedy,Romance",4.006217975160053
50994,Blind Date,0,1987,95,"Comedy,Romance",4.004137788257564
214380,Jatt & Juliet,0,2012,140,"Comedy,Romance",4.0039605871302495
262598,Alibi.com,0,2016,89,"Comedy,Romance",3.9993750217164745
29076,"Me, Grandma, Iliko and Ilarion",0,1962,90,"Comedy,Romance",3.9989110765924347
29804,What a Way to Go!,0,1964,111,"Comedy,Romance",3.9988361512269104
73070,Three to Tango,0,1999,98,"Comedy,Romance",3.997024798325307
138201,Because I Said So,0,2007,102,"Comedy,Romance",3.9957847294252553
35874,Support Your Local Gunfighter,0,1971,91,"Comedy,Romance,Western",3.9870269571808232
21368,"The Long, Long Trailer",0,1954,96,"Comedy,Romance",3.9859352517791575
183110,At Middleton,0,2013,99,"Comedy,Romance",3.9841981140556304
56697,Only the Lonely,0,1991,104,"Comedy,Romance",3.9839517301914382
187315,Playing for Keeps,0,2012,105,"Comedy,Romance,Sport",3.9718885803098174
111248,A Kind of America,0,2002,115,"Adventure,Comedy,Romance",3.9685556816235183
10206,Vivacious Lady,0,1938,90,"Comedy,Romance",3.9628846162594664
136911,I Do: How to Get Married and Stay Single,0,2006,90,"Comedy,Romance",3.9619175541246783
78285,The One and Only,0,1999,106,"Comedy,Romance",3.961156923989307
114692,Occident,0,2002,105,"Comedy,Romance",3.9579530251977193
185827,A Perfect Pairing,0,2022,101,"Comedy,Romance",3.957636263154401
12267,Mr. & Mrs. Smith,0,1941,95,"Comedy,Romance",3.951401251679783
262726,The Little Hours,0,2017,90,"Comedy,Romance",3.9508137620179955
3107,It,0,1927,72,"Comedy,Romance",3.9485730946022106
143154,My Life in Ruins,0,2009,98,"Comedy,Romance",3.9480697823783895
45231,Modern Romance,0,1981,93,"Comedy,Romance",3.947123307759879
65918,Senseless,0,1998,93,"Comedy,Romance",3.9458541252546526
115210,Laws of Attraction,0,2004,90,"Comedy,Romance",3.944407971942364
50236,Jumpin' Jack Flash,0,1986,105,"Comedy,Romance,Thriller",3.942939738857516
60992,"Take Care of Your Scarf, Tatiana",0,1994,62,"Comedy,Romance",3.9414029109806132
213890,It Boy,0,2013,92,"Comedy,Romance",3.9407798480081446
180490,About Fate,0,2022,103,"Comedy,Romance",3.9404660207258617
205046,Let It Snow,0,2019,92,"Comedy,Romance",3.938341860447503
250301,Blind Date,0,2015,90,"Comedy,Romance",3.937246455291059
293736,Isi & Ossi,0,2020,113,"Comedy,Romance",3.937094716897785
193468,Honor Society,0,2022,98,"Comedy,Romance",3.9362803080614372
52365,Crossing Delancey,0,1988,97,"Comedy,Romance",3.9362644343351683
54087,May Fools,0,1990,107,"Comedy,Romance",3.935589516885139
19581,Fanfan la Tulipe,0,1952,102,"Adventure,Comedy,Romance",3.935589516885139
91496,100 Girls,0,2000,94,"Comedy,Romance",3.9323647518120937
198795,Rosaline,0,2022,95,"Comedy,Romance",3.930319794773622
260386,Krishna Gaadi Veera Prema Gaadha,0,2016,148,"Action,Comedy,Romance",3.930004220114116
246476,Vellimoonga,0,2014,129,"Comedy,Romance",3.9261387788684123
107060,Life or Something Like It,0,2002,103,"Comedy,Romance",3.925811778718912
24006,The Prince and the Showgirl,0,1957,115,"Comedy,Romance",3.9230970303496475
239767,Khoobsurat,0,2014,130,"Comedy,Romance",3.9221734588199553
287402,Chi La Sow?,0,2018,135,"Comedy,Romance",3.9218918585614624
49498,Secret Admirer,0,1985,90,"Comedy,Romance",3.919335122666122
158101,Wedding Season,0,2022,98,"Comedy,Romance",3.9178265752934878
186477,Beautiful Lies,0,2010,105,"Comedy,Romance",3.909617075030989
62461,Nine Months,0,1995,103,"Comedy,Romance",3.9091024045750995
24259,Will Success Spoil Rock Hunter?,0,1957,93,"Comedy,Romance",3.9083850722008906
99735,Oh Olsun,0,1974,86,"Comedy,Romance",3.908222377188152
79603,He Died with a Felafel in His Hand,0,2001,107,"Comedy,Romance",3.9043063525227635
261596,Much Ado About Nothing,0,2011,161,"Comedy,Romance",3.902596721932912
212249,The Broken Hearts Gallery,0,2020,109,"Comedy,Romance",3.8964789950229983
206362,A Perfect Plan,0,2012,104,"Adventure,Comedy,Romance",3.8955970677346077
193540,"Turn Me On, Dammit!",0,2011,76,"Comedy,Romance",3.893827700337308
