,primaryTitle,isAdult,startYear,runtimeMinutes,genres,FilmRating
10167,Torchy Blane in Chinatown,0,1939,58,"Action,Comedy,Crime",2.5527000715170645
145483,Dynamite Warrior,0,2006,103,"Action,Comedy,Thriller",2.5526799153864617
46361,Ruckus,0,1980,93,"Action,Drama,Thriller",2.552607901357538
50226,Mr. Vampire II,0,1986,89,"Action,Comedy,Horror",2.552607901357538
186205,Konda Polam,0,2021,142,"Action,Adventure,Drama",2.552607901357538
43814,The Chain Reaction,0,1980,92,"Action,Drama,Sci-Fi",2.552170309692014
275864,Sathya,0,2017,127,"Action,Crime,Thriller",2.5521594543040322
43141,The Kung Fu Instructor,0,1979,100,"Action,Drama",2.551773500877663
50594,Robotech: The Movie,0,1986,87,"Action,Animation,Music",2.5517680885495855
127059,The Twins Effect II,0,2004,106,"Action,Adventure,Comedy",2.55175880554174
190115,ReGeneration,0,2010,81,"Action,Biography,Documentary",2.5514566694036223
250747,Far Too Far,0,2015,117,"Action,Crime,Drama",2.55138179430789
223895,Tiger & Bunny the Movie: The Beginning,0,2012,88,"Action,Animation,Sci-Fi",2.551116448187942
124232,Bayside Shakedown 2,0,2003,138,"Action,Comedy,Crime",2.5510729916084425
149343,Ladybug & Cat Noir: Awakening,0,2023,105,"Action,Adventure,Animation",2.5509545963998184
58355,Trouble Bound,0,1993,90,"Action,Comedy,Crime",2.550874045066494
43789,Cabo Blanco,0,1980,91,"Action,Adventure,Crime",2.550559211568044
50297,Let's Get Harry,0,1986,102,"Action,Adventure",2.5504991404582897
187528,On the Line,0,2021,109,"Action,Crime,Drama",2.5498978653501565
220912,Bukunja Tekunja Mitti: The Cannibals,0,2012,76,"Action,Horror",2.5497672116846006
269680,Plan B,0,2016,103,Action,2.54973774912467
17800,Sword in the Desert,0,1949,101,"Action,Drama,History",2.549674108011896
117368,Hathyar: Face to Face with Reality,0,2002,140,"Action,Crime,Drama",2.5495899409844656
118946,Pasukan Berani Mati,0,1983,100,Action,2.549522416804319
112431,Leg,0,1991,88,"Action,Drama,War",2.549522416804319
41434,Broken Oath,0,1977,98,"Action,Drama",2.549522416804319
70369,The Manhunt,0,1975,90,"Action,Crime,Thriller",2.54917278278167
254642,Men Dahr Ragel,0,2015,142,"Action,Drama,Romance",2.5489596063978452
169046,The Sacrifice,0,2020,122,"Action,Drama,War",2.5485780544763563
155107,Rev,0,2020,91,"Action,Drama,Thriller",2.5483445157078117
56013,Black Cat,0,1991,96,"Action,Crime,Drama",2.548006262218152
42868,Stroke of Death,0,1979,93,"Action,Drama",2.547964496455657
18188,Highly Dangerous,0,1950,90,"Action,Thriller",2.547799156974924
226974,Chhadke 2.0,0,2023,\N,"Action,Comedy,Drama",2.5473819294690845
31365,To Trap a Spy,0,1964,92,"Action,Adventure,Comedy",2.5472468664608137
187020,Kanthaswamy,0,2009,190,"Action,Adventure,Crime",2.547212073676195
136293,Ark,0,2005,84,"Action,Animation,Drama",2.5471411441490446
46417,The Soldier,0,1982,88,"Action,Adventure,Thriller",2.547083622290497
201750,Frozen Silence,0,2011,106,"Action,Adventure,Crime",2.546847663382982
146193,The Bodyguard 2,0,2007,95,"Action,Comedy",2.546541265567122
82708,Malkoçoglu Cem Sultan,0,1970,82,"Action,Adventure,History",2.546482040994869
50382,Magic Crystal,0,1986,95,"Action,Adventure,Comedy",2.545821843893047
9580,Bulldog Drummond's Peril,0,1938,66,"Action,Adventure,Crime",2.545821843893047
45023,Il giorno del Cobra,0,1980,95,"Action,Crime,Drama",2.5457542060797445
41734,Akcja pod Arsenalem,0,1978,93,"Action,Drama,War",2.5457278794835982
245684,Poojai,0,2014,154,"Action,Drama",2.545701560260332
210146,Boy s tenyu 3. Posledniy raund,0,2011,125,"Action,Crime,Drama",2.5455287673449862
278925,Hami Tin Bhai,0,2004,138,"Action,Comedy",2.5454526710747603
204574,"Rock, Paper, Scissors",0,2012,110,"Action,Crime,Drama",2.545408831733829
248984,East West,0,2016,86,"Action,Adventure,Drama",2.5451853668703306
114433,Chatriyan,0,1990,\N,"Action,Drama",2.544304433206541
63550,Gonin 2,0,1996,108,"Action,Crime,Thriller",2.5442364579775703
116832,Jail Breakers,0,2002,121,"Action,Comedy",2.5442364579775703
189200,Muru,0,2022,104,"Action,Drama",2.5439475073890447
130391,The Hard Easy,0,2006,105,"Action,Crime,Drama",2.5439432325523645
93373,Stray Cat Rock: Machine Animal,0,1970,82,"Action,Crime,Drama",2.5437276929506836
204051,Grom: Boyhood,0,2023,80,"Action,Adventure",2.5435048369604845
263459,Sarkar 3,0,2017,130,"Action,Crime,Drama",2.5433454610430988
13413,The Adventures of Smilin' Jack,0,1943,265,"Action,Adventure,War",2.543304387060596
180005,Monkey King Reborn,0,2021,95,"Action,Animation,Fantasy",2.543245739470785
135954,Heaven's Soldiers,0,2005,106,"Action,Comedy,Sci-Fi",2.543170042987973
237271,Kill Dil,0,2014,127,"Action,Comedy,Drama",2.54311252483673
276697,Peace Breaker,0,2017,112,"Action,Crime,Mystery",2.542752259061042
117503,Ned,0,2003,81,"Action,Comedy,Western",2.54266185542905
111454,The Code,0,2002,116,"Action,Crime,Drama",2.5425147605171015
41566,The Swindle,0,1977,99,"Action,Comedy,Crime",2.5423321531451366
260653,Vil Ambu,0,2016,137,"Action,Thriller",2.542015570913439
39102,Crazy Mama,0,1975,80,"Action,Comedy,Crime",2.5419944642718044
85237,Dungeons & Dragons,0,2000,107,"Action,Adventure,Fantasy",2.541903594788769
234251,Welcome Back,0,2015,152,"Action,Comedy,Crime",2.5417770740460925
266966,Tiger Girl,0,2017,90,"Action,Crime,Drama",2.5416035298174773
103166,Dacait,0,1987,158,"Action,Drama",2.541276718472299
91677,Padayottam,0,1982,\N,"Action,Drama,Thriller",2.5412530702472957
269314,Legend of the Naga Pearls,0,2017,108,"Action,Adventure,Comedy",2.540820422249568
227056,Mary,0,2023,94,"Action,Thriller",2.540727689493425
60999,Play Time,0,1995,90,"Action,Drama,Romance",2.540500444628227
7151,Clive of India,0,1935,94,"Action,Adventure,Biography",2.5404191329284225
293848,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,0,2019,63,"Action,Animation,Comedy",2.539946763846144
149405,Mossad,0,2019,95,"Action,Comedy",2.539873635498661
200747,Boca,0,2010,100,"Action,Biography,Crime",2.539873635498661
23523,Chicago Confidential,0,1957,75,"Action,Adventure,Crime",2.539839903474977
61498,The Maidens of Heavenly Mountains,0,1994,96,"Action,Fantasy",2.5398302361081972
241175,Boss,0,2013,140,Action,2.5398230405639755
140248,Strength and Honour,0,2007,95,"Action,Drama",2.539719290671449
62470,One Man's Justice,0,1996,100,"Action,Thriller",2.5393155353156285
248892,The Long Way Home,0,2015,112,"Action,Comedy,Drama",2.5385234199047164
198952,Free Man,0,2011,163,"Action,Biography,Drama",2.538479445587818
29700,The Spy with My Face,0,1965,88,"Action,Adventure,Comedy",2.5382071493978033
65178,The Maker,0,1997,98,"Action,Crime,Drama",2.538066447713148
49591,Tenement,0,1985,94,"Action,Crime,Horror",2.5376713477337502
148607,K-13,0,2019,103,"Action,Drama,Mystery",2.537444641152657
129928,Arul,0,2004,162,Action,2.536858456077218
149044,Ace of Hearts,0,2007,100,"Action,Adventure,Comedy",2.5367535779338395
55904,Ajooba,0,1991,178,"Action,Adventure,Comedy",2.536632754475074
142529,Sainikudu,0,2006,169,"Action,Drama",2.536106016356829
119963,Posrednik,0,1990,228,"Action,Sci-Fi",2.5357526607050476
270301,Big Legend,0,2018,89,"Action,Adventure,Horror",2.5356801547445205
51556,The Haunted Cop Shop,0,1987,88,"Action,Comedy,Horror",2.535597923911304
151050,The Main Event,0,2020,101,"Action,Comedy,Family",2.535018861389158
278470,Legend of the Galactic Heroes: Die Neue These - Stellar War,0,2019,65,"Action,Animation,Drama",2.5347689905544213
247825,Beneath the Helmet,0,2014,80,"Action,Biography,Documentary",2.5347122593843645
208402,Chief Omar Harb,0,2008,115,"Action,Crime,Thriller",2.53465937667986
67058,The Poseidon Explosion,0,1973,112,"Action,Drama",2.534586211217504
207423,The Kick,0,2011,94,"Action,Sport",2.534495300088528
36578,The Mad Bomber,0,1973,91,"Action,Crime,Drama",2.5341340382808095
286523,Aatagadharaa Siva,0,2018,111,"Action,Comedy,Drama",2.5340265207364823
187548,Mobile Suit Gundam: Cucuruz Doan's Island,0,2022,109,"Action,Animation,Drama",2.5338174621014113
211303,The Vampires: Hypnotic Eyes,0,1916,58,"Action,Crime,Mystery",2.5337518529758056
75710,Downtown Torpedoes,0,1997,103,"Action,Crime,Thriller",2.533610389655742
51722,Killing Time,0,1987,95,"Action,Crime,Mystery",2.533235764192039
127674,Karate for Life,0,1977,91,"Action,Biography,Drama",2.5331175887030914
226376,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen,0,1998,99,"Action,Adventure,Animation",2.5331175887030914
37837,Terminal Island,0,1973,88,"Action,Drama,Thriller",2.5330787336065077
126424,Malkoçoglu Akincilar Geliyor,0,1969,77,"Action,Adventure,History",2.5326699114444717
79645,Legend of the Wolf,0,1997,94,"Action,Drama",2.5325537002932514
71711,Phool Aur Patthar,0,1966,163,"Action,Drama,Romance",2.532159833098265
60210,Organized Crime & Triad Bureau,0,1994,90,"Action,Crime,Thriller",2.532159833098265
190146,Mission «Sky»,0,2021,110,"Action,Biography,Drama",2.532066454559003
240915,The Photographer,0,2014,110,"Action,Crime,Thriller",2.532066454559003
85272,Black Angel Vol. 2,0,1999,105,"Action,Crime,Drama",2.5318537396924863
179440,Soggadi Pellam,0,1996,141,"Action,Drama,Romance",2.53178826765248
41412,Jade Tiger,0,1977,100,"Action,Adventure",2.5317424024217763
254209,411,0,2015,88,Action,2.531338816583402
31835,Johnny Yuma,0,1966,100,"Action,Drama,Western",2.5311998305205052
76820,Roboman Hakaider,0,1995,77,"Action,Sci-Fi",2.5311998305205052
55410,Nightmare at Noon,0,1988,96,"Action,Horror,Sci-Fi",2.531142771962265
172778,Forecast,0,2008,100,"Action,Adventure,Drama",2.530522320767332
292200,Mobile Suit Gundam: NT - Narrative,0,2018,88,"Action,Animation,Drama",2.530325755067109
243674,Star Trek: Horizon,0,2016,102,"Action,Adventure,Sci-Fi",2.5302561579726084
14663,Till We Meet Again,0,1944,88,"Action,Adventure,Drama",2.530148830415854
36004,Women in Cages,0,1971,81,"Action,Crime,Drama",2.530042054051467
256067,Last Seen in Idaho,0,2018,109,"Action,Crime,Thriller",2.529802223533548
127242,4 the People,0,2004,\N,"Action,Drama",2.5296587165668907
38809,Thomasine & Bushrod,0,1974,95,"Action,Crime,Romance",2.5296391920272745
146917,Supercool,0,2021,92,"Action,Comedy,Crime",2.529216110883204
179909,Prananiki Pranam,0,1990,130,"Action,Drama,Family",2.5291094431515764
292254,3 Bahadur: Rise of the Warriors,0,2018,94,"Action,Adventure,Animation",2.529042147909617
192576,Puthiya Mugham,0,2009,137,"Action,Drama,Thriller",2.528840773060873
275286,Crimea,0,2017,99,"Action,Drama",2.5288009709256642
127715,Dead End Run,0,2003,59,"Action,Musical,Thriller",2.528799563395311
100049,The Red Siren,0,2002,118,"Action,Crime,Thriller",2.5287141308415158
207210,Their Uncle,0,2022,105,"Action,Comedy",2.5284658778824265
168746,Get the Girl,0,2023,\N,"Action,Drama",2.527951318858701
264548,Max 2: White House Hero,0,2017,85,"Action,Family",2.5277982314869165
192385,Nayakan,0,2010,139,Action,2.527791971044018
126099,Spy Girl,0,2004,102,"Action,Comedy,Romance",2.527569272373368
137631,The GoodTimesKid,0,2005,77,"Action,Comedy",2.5275685272643287
59904,The Magic Crane,0,1993,96,"Action,Fantasy",2.5274522906726067
186681,Viruman,0,2022,149,"Action,Drama",2.527235105803263
148852,Survive the Night,0,2020,90,"Action,Drama,Thriller",2.5272071970834027
214483,The Outsider,0,2014,94,"Action,Crime,Thriller",2.527189750790211
61560,3 Ninjas: Knuckle Up,0,1995,85,"Action,Comedy,Family",2.5271540979306746
54805,China O'Brien,0,1990,86,"Action,Crime,Drama",2.5269010271381616
14793,Campeón sin corona,0,1946,111,"Action,Drama,Sport",2.526781071016627
33018,Death Sentence,0,1968,90,"Action,Thriller,Western",2.526777086169654
40156,Fighting Mad,0,1976,90,"Action,Drama",2.5266073586742848
47477,Tough Enough,0,1983,106,"Action,Drama,Romance",2.526434084877804
43647,The Savage Five,0,1974,91,"Action,Adventure,Drama",2.5264203902280475
222891,My True Friend,0,2012,103,Action,2.526344764544451
20824,The Steel Lady,0,1953,84,"Action,Adventure,Drama",2.526333968850634
213889,Battle Ground,0,2013,95,"Action,Drama,War",2.5261326248200184
212203,Kamen Rider 555: Paradise Lost,0,2003,81,"Action,Drama,Fantasy",2.5260904430675932
102220,Vishwanatha Nayakudu,0,1987,154,"Action,Drama,History",2.5260127610441288
81389,Third World Cop,0,1999,98,"Action,Drama,Thriller",2.525927292326595
277537,Abang Long Fadil 2,0,2017,95,"Action,Comedy,Crime",2.525927292326595
23122,Punishment Room,0,1956,96,"Action,Crime,Thriller",2.52569663775715
33561,Red Peony Gambler 3: The Flower Cards Game,0,1969,98,Action,2.52569663775715
177201,Kaliveera,0,2021,130,Action,2.5256476146754196
239172,Snow on the Blades,0,2014,119,"Action,Drama,History",2.5254678085306144
176967,Challenge,0,2009,160,"Action,Comedy,Drama",2.525383486561572
48939,Escape from the Bronx,0,1983,89,"Action,Sci-Fi,Thriller",2.524784264994567
143874,Street Fighter: The Legend of Chun-Li,0,2009,96,"Action,Crime,Fantasy",2.524497862919956
159174,Rogue,0,2020,105,"Action,Horror,Thriller",2.5244805368070065
210176,Crayon Shin-chan: Unkokusai no Yabou,0,1995,94,"Action,Adventure,Animation",2.5244107412702133
110333,The Stoneman,0,2002,\N,"Action,Horror,Mystery",2.52415457425754
280349,Total Dhamaal,0,2019,130,"Action,Adventure,Comedy",2.5241277378754052
40619,Last Days of the Boss,0,1976,91,"Action,Comedy,Crime",2.523893027220925
283484,Asuravadham,0,2018,122,"Action,Drama",2.523854204144585
102882,The Breed,0,2001,91,"Action,Horror,Sci-Fi",2.523684796293692
70486,The Triple Cross,0,1992,108,"Action,Crime,Drama",2.523664282319457
28444,Captain Sindbad,0,1963,85,"Action,Adventure,Family",2.5234678398856087
272967,Trauma,0,2017,106,"Action,Drama,Horror",2.5232806625443045
197143,Josh,0,2010,160,Action,2.523265455551579
12072,"Go West, Young Lady",0,1941,70,"Action,Comedy,Music",2.5230047523434207
15215,Thunderhead: Son of Flicka,0,1945,78,"Action,Drama,Family",2.5230047523434207
195494,Winner,0,2003,145,"Action,Comedy,Drama",2.5230047523434207
77446,The Bells of Death,0,1968,84,"Action,Drama",2.522879030447189
282863,Zayed 9,0,2021,90,"Action,Mystery,Sci-Fi",2.5228346301548736
58584,American Samurai,0,1992,94,Action,2.52280293253313
30732,The Magnificent Trio,0,1966,103,"Action,Drama,Romance",2.5227961590531534
201732,Troubleshooter,0,2010,99,"Action,Crime,Drama",2.5227961590531534
292783,Trauma Center,0,2019,87,"Action,Thriller",2.522693046822837
282445,Bodies at Rest,0,2019,94,"Action,Crime,Mystery",2.522336791303844
150078,XX,0,2007,90,"Action,Adventure,Comedy",2.5223069418098314
47081,Fearless Hyena 2,0,1983,94,"Action,Drama",2.522163082322726
282486,KL Special Force,0,2018,106,"Action,Crime,Drama",2.5218846264975463
246783,For the Emperor,0,2014,104,"Action,Crime",2.521848691115455
86858,Return of the Sister Street Fighter,0,1975,77,"Action,Crime",2.5217949748912742
286686,Happy Times,0,2019,93,"Action,Comedy,Horror",2.5216887174584506
50045,Eliminators,0,1986,96,"Action,Adventure,Fantasy",2.5215359545553575
63045,The Stunt Woman,0,1996,95,"Action,Drama",2.521481277716224
56849,Saugandh,0,1991,153,"Action,Drama,Romance",2.52132840500865
230444,Udhayam NH4,0,2013,155,"Action,Thriller",2.5213055320440283
254064,You'll Never Be Alone,0,2016,81,"Action,Drama",2.521090690022321
11980,"Dick Tracy vs. Crime, Inc.",0,1941,263,"Action,Crime,Drama",2.520890730573832
76131,Gall Force: Eternal Story,0,1986,86,"Action,Animation,Sci-Fi",2.520890730573832
242905,Roar: Tigers of the Sundarbans,0,2014,123,"Action,Adventure,Sci-Fi",2.5208870381087327
279910,Dynasty Warriors,0,2021,119,"Action,Adventure,Fantasy",2.5207329556236857
184374,Fantasy Football,0,2022,98,"Action,Comedy,Family",2.5205906957884454
22368,Sanshiro Sugata,0,1955,\N,"Action,Drama",2.520277797605014
262762,The Recall,0,2017,90,"Action,Horror,Mystery",2.5202672629020224
68022,Renegade Force,0,1998,89,"Action,Thriller",2.519934848102568
15073,Paris Underground,0,1945,97,"Action,Drama,Music",2.5197996994398624
88929,Yokai Monsters: Along with Ghosts,0,1969,78,"Action,Horror,Mystery",2.519638266850172
94610,The Jackals,0,1981,103,"Action,Crime,Drama",2.519180167138243
170767,The Lovers,0,2015,109,"Action,Adventure,Romance",2.5185796785447216
97971,Hitler,0,1997,152,"Action,Drama",2.518510149242789
163095,Punya Bhoomi Naa Desam,0,1994,140,Action,2.518502045102747
183341,Blasted,0,2022,114,"Action,Comedy,Sci-Fi",2.5181769000713046
85400,Swindle,0,2002,93,"Action,Crime,Drama",2.518095492708505
169216,Boon,0,2022,95,"Action,Crime,Drama",2.5179613135236325
40714,Trackdown,0,1976,98,"Action,Drama",2.5178992690951496
98124,Yudda Bhoomi,0,1988,144,"Action,Drama",2.5178327400733536
60646,Jonathan degli orsi,0,1994,88,"Action,Western",2.517766084059232
119028,Spirit Warriors,0,2000,101,"Action,Fantasy,Horror",2.517591715818045
286706,She Never Died,0,2019,89,"Action,Comedy,Drama",2.517268673971028
123347,Underclassman,0,2005,95,"Action,Comedy,Crime",2.5169625061065326
153145,Officer Arjun Singh IPS,0,2019,120,"Action,Drama",2.516960901803638
2736,Hands Up!,0,1926,60,"Action,Comedy,War",2.516698909506791
215019,Kamen Rider × Super Sentai: Super Hero Taisen,0,2012,89,"Action,Adventure,Comedy",2.5166642295704156
89071,Pilgrim,0,2000,96,"Action,Mystery,Thriller",2.516523438035655
36223,Come Back Charleston Blue,0,1972,100,"Action,Comedy,Crime",2.5163282365221757
123547,The Tesseract,0,2003,96,"Action,Crime,Drama",2.5160888828105583
61099,The Road Killers,0,1994,89,"Action,Crime,Drama",2.5160339664384166
282176,Istanbul Junction,0,2018,99,"Action,Drama,Thriller",2.51592415752139
211304,The Vampires: Satanas,0,1916,46,"Action,Crime,Mystery",2.5153464469509017
47817,Mantis Fist Fighter,0,1980,89,"Action,Comedy",2.515140373571192
199500,Jayam,0,2002,152,"Action,Drama,Romance",2.515107706245576
100978,Ontari Poratam,0,1989,133,Action,2.514833614158218
134442,Jai Chiranjeeva,0,2005,174,"Action,Comedy,Drama",2.514822946455109
6853,Randy Rides Alone,0,1934,52,"Action,Drama,Mystery",2.5147677530905406
205746,Matha,0,2012,112,"Action,Romance,War",2.5147231867835833
36605,Dirty Money,0,1972,100,"Action,Comedy,Crime",2.5144790365137144
163870,The Big I Am,0,2010,105,"Action,Crime",2.514478271538017
34300,Cannon for Cordoba,0,1970,104,"Action,Romance,Western",2.5141737003319746
77272,"Blood, Guts, Bullets and Octane",0,1998,87,"Action,Comedy,Crime",2.5141397782151853
32469,Commandos,0,1968,112,"Action,Drama,War",2.5141047661593374
48990,Geraftaar,0,1985,167,"Action,Drama",2.5138742557440628
268341,The Villain,0,2018,176,"Action,Thriller",2.513756101289426
118402,Two Timer,0,2002,98,"Action,Drama",2.5136979819947927
150018,Vice,0,2007,124,"Action,Crime,Drama",2.5136979819947927
20276,Code Two,0,1953,69,"Action,Crime,Drama",2.513355280931603
86066,Bobbili Raja,0,1990,155,"Action,Romance",2.513255714982545
282656,Pantham,0,2018,122,Action,2.513064424634196
61666,Best of the Best 3: No Turning Back,0,1995,90,"Action,Crime,Drama",2.5130034119614297
144358,E,0,2006,150,"Action,Drama,Thriller",2.512674739898128
251065,Paradox,0,2016,90,"Action,Drama,Sci-Fi",2.5126245054388194
188503,Bai Ji Kuttange,0,2022,137,Action,2.512572816560778
278915,Neerali,0,2018,128,"Action,Adventure,Drama",2.5123164908726423
40085,Drum,0,1976,110,"Action,Drama",2.512276236680799
242766,Código Paz,0,2014,101,"Action,Adventure,Crime",2.512006828545559
142585,West 32nd,0,2007,86,"Action,Crime,Drama",2.511439882272906
57973,Neon City,0,1991,99,"Action,Adventure,Sci-Fi",2.511300153107945
164810,Drop,0,2009,122,"Action,Comedy",2.5112369931309217
208403,Brave Hearts: Umizaru,0,2012,116,Action,2.5110426821329277
231673,Drive Hard,0,2014,92,"Action,Comedy,Crime",2.5110209018894905
25356,Dokuritsu gurentai,0,1959,109,"Action,Drama,War",2.5106586374200326
176662,Holy Shit!,0,2022,90,"Action,Comedy,Thriller",2.5106251579204057
182050,Blade of the Phantom Master,0,2004,87,"Action,Animation,Fantasy",2.5106207102722076
87005,International Khiladi,0,1999,175,"Action,Crime,Drama",2.5105236419466452
195183,The Crocodiles: All for One,0,2011,81,"Action,Adventure,Comedy",2.509789124482783
213926,Samar,0,2013,157,"Action,Adventure,Thriller",2.5097660520202467
228433,Bumper,0,2023,145,"Action,Comedy,Drama",2.509236712690191
191677,Sontham,0,2002,144,Action,2.5090710451866154
36028,Matalo! (Kill Him),0,1970,89,"Action,Drama,Thriller",2.508438686459822
26377,Killers on Parade,0,1961,82,"Action,Crime",2.5081878204857877
247973,Ithihasa,0,2014,150,"Action,Comedy,Drama",2.5078473546817515
47099,Mahaan,0,1983,181,"Action,Comedy,Drama",2.5073497513260143
215852,Rebel,0,2012,168,"Action,Comedy,Drama",2.507327140424036
48931,Endgame - Bronx lotta finale,0,1983,98,"Action,Sci-Fi,Thriller",2.5071375257900366
125486,Shivamani,0,2003,143,"Action,Romance",2.5069221521632734
64368,Tu Chor Main Sipahi,0,1996,153,"Action,Comedy,Drama",2.506884501518345
177007,Fate/Grand Order The Movie Divine Realm Of The Round Table: Camelot Paladin; Agateram,0,2021,96,"Action,Animation,Drama",2.5068061337560064
72186,Gopi,0,1970,143,"Action,Comedy,Drama",2.5068061337560064
15684,Pardon My Past,0,1945,88,"Action,Comedy,Romance",2.506536514633324
194805,Ultraman Zero: The Revenge of Belial,0,2010,100,"Action,Sci-Fi",2.5065316717860138
189044,Macross Frontier: The Wings of Goodbye,0,2011,114,"Action,Animation,Sci-Fi",2.5065316717860138
131399,The Cutter,0,2005,97,"Action,Crime,Drama",2.5062078711598073
122577,Direct Action,0,2004,97,"Action,Crime,Thriller",2.50602933544388
29443,Kitten with a Whip,0,1964,83,"Action,Crime,Drama",2.5057106050942486
35748,The Legend of Frenchie King,0,1971,94,"Action,Comedy,Western",2.505485162462275
42022,Five Superfighters,0,1979,95,"Action,Drama",2.5047872785514453
262487,S.M.A.R.T. Chase,0,2017,95,"Action,Thriller",2.5047662856420305
137674,Ratchakan,0,1997,154,"Action,Romance",2.5047337190041326
180104,I Love You,0,2004,120,"Action,Drama,Romance",2.5047321910304037
14938,The Hidden Eye,0,1945,69,"Action,Crime,Mystery",2.5043973567861952
87903,Samurai from Nowhere,0,1964,93,"Action,Adventure",2.5042704727813367
93375,Stray Cat Rock: Wild Jumbo,0,1970,84,"Action,Crime,Drama",2.5040476064228407
178506,Bu kuai Bu Man,0,2019,75,"Action,Crime",2.503801134269921
188341,Mitter Pyare Nu Haal Mureedan Da Kehna,0,2004,\N,"Action,Crime,Drama",2.503501682730099
183975,Devil in Agbada,0,2021,115,Action,2.503358278079007
179449,Small World,0,2021,117,"Action,Crime,Drama",2.5028706011386865
164017,Overrun,0,2021,105,"Action,Comedy,Crime",2.5027798529657104
173332,The Lair,0,2022,96,"Action,Horror",2.5026212213917933
235597,The Power of Shakti,0,1996,92,"Action,Adventure,Drama",2.502454419578805
91596,Hathyar,0,1989,140,"Action,Crime",2.5024216884391133
73754,Sachaa Jhutha,0,1970,143,"Action,Comedy,Thriller",2.5024216884391133
11227,The Earl of Chicago,0,1940,87,"Action,Comedy,Crime",2.5023021434381127
35517,Troubleshooters,0,1971,100,"Action,Comedy,Crime",2.502264657921276
61829,The Adventurers,0,1995,110,"Action,Drama",2.502264657921276
219322,Lesson Plan,0,2022,101,"Action,Crime,Drama",2.5022248699639213
52839,Let Sleeping Cops Lie,0,1988,97,"Action,Crime,Drama",2.5020138262029112
171960,Sagar Alias Jackie: Reloaded,0,2009,139,"Action,Crime",2.501993645226302
194158,The Taint,0,2011,75,"Action,Comedy,Horror",2.5015990887956487
232635,SDU: Sex Duties Unit,0,2013,94,"Action,Comedy",2.5011130896778107
182333,Dee Renjie's Burning Sky Extraordinary Fire,0,2020,80,Action,2.501058219721906
269807,Maaveeran Kittu,0,2016,121,"Action,Drama",2.500968222055387
89229,If You Were Young: Rage,0,1970,89,"Action,Crime",2.50096598804936
41406,Outlaw Blues,0,1977,100,"Action,Comedy,Drama",2.5007182830667207
30466,Brutal Tales of Chivalry,0,1965,96,"Action,Crime",2.500510066187378
119597,Red Pier,0,1958,99,"Action,Crime,Thriller",2.500510066187378
247470,The Orphanage,0,2016,114,"Action,Biography,Drama",2.5003730547433585
237861,Black & White: The Dawn of Justice,0,2014,126,Action,2.500075091303305
40436,Secret Rivals,0,1976,90,"Action,Drama",2.49955717971262
101717,Endless Affair,0,2000,89,"Action,Romance,Thriller",2.499247200005706
43654,The Resurrection of the Golden Wolf,0,1979,131,"Action,Crime,Drama",2.499247200005706
185518,Faraaz,0,2022,112,"Action,Thriller",2.4991907172839256
113604,The Tiger of Santa Julia,0,2002,128,"Action,Adventure,Drama",2.498888841593942
220113,The Hooligan Factory,0,2014,90,"Action,Comedy,Crime",2.498836708417532
146508,Ultraman Mebius and Ultra Brothers,0,2006,119,"Action,Fantasy,Sci-Fi",2.4988317079484754
49409,Pulgasari,0,1985,95,"Action,Drama,Fantasy",2.498796709601914
290875,Malibu Rescue,0,2019,68,"Action,Comedy,Family",2.4981012449387565
58864,Double Dragon,0,1994,96,"Action,Adventure,Comedy",2.4980938003820983
189848,One Day as a Lion,0,2023,87,"Action,Comedy,Thriller",2.49766945534976
